millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
37003,180,201,149,266,275,-4.12,-5.33,8.67,1
37103,181,200,150,266,275,-4.08,-5.33,8.71,1
37203,182,201,150,265,275,-4.24,-5.33,8.43,1
37303,180,201,150,265,274,-4.12,-5.3,8.39,1
37403,181,201,150,264,274,-4.24,-5.22,8.55,1
37504,181,200,150,265,275,-4.0,-5.41,8.94,1
37603,181,200,149,265,274,-4.28,-5.3,8.63,1
37703,180,199,149,264,274,-4.39,-5.18,8.43,1
37804,177,201,148,264,275,-4.24,-5.26,8.51,1
37903,181,199,147,263,273,-4.2,-5.37,8.59,1
38003,180,197,148,266,274,-4.2,-5.22,8.36,1
38203,180,203,148,262,273,-4.35,-5.33,8.59,1
38303,181,200,150,263,274,-4.28,-5.33,8.67,1
38403,179,198,149,263,272,-4.39,-5.26,8.67,1
38503,180,196,148,263,272,-4.12,-5.37,8.75,1
38603,181,199,149,263,272,-4.35,-5.37,8.28,1
38703,179,199,148,262,272,-4.12,-5.33,8.87,1
38803,179,197,147,261,270,-4.2,-5.33,8.63,1
38903,177,197,147,258,269,-4.31,-5.26,8.59,1
39003,168,186,139,245,254,-4.08,-5.33,8.63,1
39103,168,187,141,244,256,-4.0,-5.41,8.63,1
39203,168,187,137,245,255,-4.08,-5.33,8.51,1
39303,170,185,140,247,256,-4.31,-5.3,8.43,1
39403,170,185,139,245,255,-4.24,-5.37,8.59,1
39503,172,188,139,244,257,-4.24,-5.3,8.39,1
39603,172,188,139,246,255,-4.31,-5.37,8.71,1
39703,173,184,139,249,256,-4.28,-5.3,8.63,1
39803,173,190,140,248,260,-4.31,-5.3,8.43,1
39903,172,190,140,248,255,-4.24,-5.26,8.71,1
40003,172,188,140,247,256,-4.28,-5.33,8.43,1
40103,169,187,138,247,255,-4.0,-5.18,8.83,1
40203,170,190,142,245,256,-4.24,-5.33,8.36,1
40303,170,187,138,246,256,-4.16,-5.37,8.71,1
40403,169,188,139,248,255,-4.24,-5.33,8.98,1
40503,172,187,140,247,255,-4.39,-5.26,8.55,1
40603,169,185,140,246,256,-4.2,-5.1,8.32,1
40704,168,185,139,246,256,-3.96,-5.3,8.43,1
40803,166,186,139,246,256,-4.04,-5.37,8.36,1
40903,168,185,138,245,254,-4.35,-5.26,8.51,1
41004,181,200,149,265,274,-4.16,-5.37,8.75,1
41103,182,201,150,266,276,-4.2,-5.37,8.55,1
41203,182,201,150,267,277,-4.16,-5.26,8.51,1
41403,182,200,151,267,277,-4.31,-5.3,8.55,1
41503,181,201,150,267,276,-4.39,-5.33,8.47,1
41603,182,201,148,266,276,-4.16,-5.45,8.75,1
41703,181,201,150,268,276,-4.24,-5.41,8.51,1
41803,182,198,152,266,277,-3.92,-5.33,8.28,1
41903,183,201,153,265,277,-4.12,-5.37,8.43,1
42003,184,201,153,264,279,-4.08,-5.33,8.75,1
42103,183,200,151,266,277,-4.16,-5.33,8.71,1
42203,183,200,151,266,276,-4.2,-5.41,8.9,1
42303,182,203,151,267,276,-4.31,-5.3,8.36,1
42403,180,202,151,266,276,-4.08,-5.41,8.63,1
42503,183,202,151,266,274,-4.16,-5.37,8.71,1
42603,183,201,151,266,276,-3.92,-5.37,8.59,1
42703,181,202,150,266,275,-4.12,-5.33,8.59,1
42803,183,198,151,265,274,-4.16,-5.41,8.55,1
42903,181,202,152,268,276,-4.12,-5.33,8.24,1
43003,184,203,150,266,275,-4.16,-5.33,8.36,1
43103,185,204,151,268,276,-4.2,-5.37,8.63,1
43203,183,204,151,265,276,-4.16,-5.37,8.63,1
43303,183,202,151,265,274,-4.12,-5.33,8.79,1
43403,185,202,152,263,277,-4.28,-5.37,8.32,1
43503,182,199,148,261,273,-4.08,-5.37,8.71,1
43603,184,200,151,260,273,-4.2,-5.37,8.55,1
43703,183,202,150,263,276,-4.28,-5.22,8.71,1
43803,184,203,150,263,272,-4.35,-5.22,8.55,1
43904,182,200,151,264,274,-4.12,-5.41,8.67,1
44003,182,200,150,264,273,-4.08,-5.37,8.28,1
44103,180,199,148,263,271,-4.16,-5.33,8.39,1
44204,160,198,147,261,271,-3.96,-5.33,8.43,1
44303,161,198,148,262,271,-4.04,-5.45,8.55,1
44403,178,189,146,261,271,-3.96,-5.37,8.43,1
44603,179,199,148,260,272,-4.12,-5.3,8.47,1
44703,179,197,148,261,271,-4.16,-5.41,8.63,1
44803,178,197,148,260,271,-4.12,-5.3,8.47,1
44903,178,197,148,261,271,-4.35,-5.26,8.28,1
45003,178,197,147,261,271,-4.08,-5.33,8.59,1
45103,178,197,147,260,271,-4.16,-5.22,8.63,1
45203,179,198,147,261,268,-4.2,-5.3,8.63,1
45303,180,196,149,261,272,-4.08,-5.37,8.63,1
45403,179,194,149,262,271,-4.16,-5.3,8.55,1
45503,179,198,147,261,270,-4.12,-5.33,8.55,1
45603,178,198,148,262,271,-4.04,-5.37,8.71,1
45703,179,201,148,263,272,-4.08,-5.3,8.59,1
45803,181,200,150,263,274,-4.16,-5.33,8.55,1
45903,181,200,151,264,273,-4.04,-5.41,8.43,1
46003,180,202,148,266,273,-3.77,-5.37,8.39,1
46103,182,201,151,265,273,-4.16,-5.37,8.32,1
46203,181,201,149,265,275,-3.92,-5.41,8.55,1
46303,182,200,151,264,274,-3.88,-5.26,8.67,1
46403,183,200,150,265,273,-4.12,-5.41,8.59,1
46503,187,201,152,266,276,-4.28,-5.33,8.55,1
46603,185,201,151,265,275,-4.24,-5.41,8.83,1
46703,184,203,149,267,273,-4.0,-5.33,8.71,1
46803,184,204,150,269,275,-4.04,-5.41,8.43,1
46903,186,202,151,266,274,-4.35,-5.33,8.63,1
47003,182,203,152,263,278,-4.04,-5.45,8.75,1
47104,184,202,148,265,276,-4.04,-5.33,8.63,1
47203,185,200,150,265,277,-4.12,-5.41,8.43,1
47303,182,203,148,264,274,-3.8,-5.45,8.51,1
47404,182,200,147,265,274,-4.0,-5.33,8.71,1
47503,182,201,150,264,270,-3.96,-5.33,8.51,1
47603,177,200,152,264,273,-4.24,-5.41,8.55,1
47803,180,198,149,263,272,-3.88,-5.33,8.71,1
47903,180,198,148,263,272,-4.16,-5.37,8.67,1
48003,179,199,148,263,272,-4.28,-5.26,8.83,1
48103,177,199,148,263,273,-4.04,-5.49,8.47,1
48203,180,199,149,263,273,-4.04,-5.3,8.55,1
48303,179,199,149,263,272,-4.08,-5.33,8.67,1
48403,179,200,148,263,273,-4.04,-5.41,8.43,1
