millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
3703,187,211,150,278,292,-2.71,-10.12,1.61,0
3803,188,211,154,278,291,-2.55,-10.2,1.73,0
3903,186,212,154,278,292,-2.55,-10.28,1.65,0
4003,191,214,159,282,293,-3.14,-10.43,1.22,0
4103,203,231,215,366,376,-3.41,-10.12,1.73,3
4203,206,254,281,442,453,-3.92,-9.41,2.75,3
4303,208,253,316,501,513,-4.31,-9.38,2.08,3
4403,206,258,338,524,538,-4.35,-9.26,0.55,3
4503,208,258,359,534,549,-4.86,-9.61,-0.55,3
4603,204,256,360,535,554,-4.67,-8.87,-0.86,3
4703,207,241,352,526,551,-4.04,-7.57,-3.88,3
4803,224,224,347,524,558,-3.92,-6.2,-5.65,3
4903,229,215,338,511,549,-4.98,-6.28,-4.98,3
5003,210,198,306,467,502,-6.12,-7.18,-4.24,3
5103,226,218,336,512,552,-5.96,-4.98,-5.33,3
5203,200,195,302,464,510,-6.08,-2.43,-6.51,3
5303,221,218,336,509,553,-5.73,-2.35,-6.79,3
5403,217,218,335,506,548,-5.69,-3.14,-6.28,3
5504,217,219,340,504,542,-5.88,-4.31,-5.81,3
5603,199,227,299,443,490,-5.1,-6.47,-4.43,3
5703,189,210,238,386,411,-4.08,-7.88,-3.73,3
5804,204,243,203,364,397,-3.41,-8.83,-2.79,3
5903,199,209,165,309,332,-4.28,-9.45,-1.33,0
