millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
36003,334,185,200,141,194,-4.12,-9.45,0.59,3
36103,334,184,199,142,194,-4.24,-9.45,0.71,3
36203,334,186,202,143,195,-4.2,-9.73,0.59,3
36303,333,185,200,141,198,-4.35,-9.57,0.47,3
36403,329,185,202,142,192,-4.47,-9.53,0.39,3
36503,317,185,201,140,183,-4.12,-9.65,0.71,3
36603,271,185,202,141,188,-4.35,-9.53,0.63,0
36703,243,184,200,142,185,-4.24,-9.49,0.43,0
36803,225,185,201,141,196,-4.31,-9.49,0.94,0
36903,223,183,201,141,186,-4.35,-9.69,1.02,0
37003,222,184,201,141,224,-4.55,-9.81,1.41,0
37103,223,184,201,142,210,-4.31,-9.3,1.06,0
37203,224,183,201,141,194,-4.39,-9.1,1.26,0
37303,224,185,199,142,200,-5.06,-9.61,1.37,0
37403,225,183,200,142,210,-5.1,-9.14,1.57,0
37504,225,185,200,142,224,-4.55,-9.26,1.65,0
37603,221,185,201,141,204,-5.06,-8.94,1.84,0
37703,226,181,200,141,178,-5.22,-8.94,1.84,0
37804,238,184,201,141,178,-5.14,-8.79,1.53,0
37903,248,185,200,142,235,-5.57,-9.06,1.41,0
38003,251,185,201,142,177,-5.06,-9.06,1.26,0
38203,281,185,201,142,190,-5.14,-8.79,0.27,3
38303,288,185,200,142,183,-4.98,-9.18,0.24,3
38403,298,184,200,141,188,-4.98,-9.3,0.59,3
38503,310,185,200,141,177,-5.02,-9.38,0.39,3
38603,316,186,202,141,216,-5.18,-8.87,0.08,3
38703,317,185,200,141,181,-5.41,-8.9,0.31,3
38803,316,184,200,141,177,-4.94,-9.14,0.47,3
38903,316,185,200,141,178,-5.02,-9.02,0.2,3
39003,316,185,201,142,198,-4.9,-9.22,0.43,3
39103,315,185,200,141,197,-5.14,-8.98,0.43,3
39203,316,185,200,141,200,-5.33,-9.06,0.55,3
39303,315,185,201,142,176,-5.06,-9.1,0.63,3
39403,284,185,199,141,178,-4.9,-8.87,0.9,3
39503,254,185,200,141,178,-5.22,-9.06,0.67,0
39603,244,185,201,142,183,-5.26,-9.18,0.78,0
39703,238,185,200,142,212,-5.02,-9.14,0.9,0
39803,231,185,200,141,202,-4.71,-9.1,0.98,0
39903,224,185,201,142,204,-5.37,-9.18,1.37,0
40003,222,185,201,141,1013,-5.1,-9.22,1.53,0
40103,222,184,200,141,179,-4.94,-9.02,1.8,0
40203,221,186,201,142,181,-4.82,-9.06,1.77,0
40303,221,185,201,141,181,-4.98,-9.06,1.61,0
40403,222,184,201,143,180,-4.94,-9.26,1.77,0
40503,222,184,200,142,179,-4.98,-9.18,1.84,0
40603,220,185,201,141,180,-4.82,-9.14,1.8,0
40704,222,186,201,141,183,-4.86,-9.18,1.73,0
40803,221,184,201,141,186,-5.02,-9.18,1.65,0
40903,238,186,201,142,187,-5.02,-9.38,1.88,0
41004,255,186,201,143,186,-4.31,-9.3,1.18,0
41103,258,186,200,140,202,-4.71,-9.38,0.86,0
41203,286,185,200,141,204,-4.71,-9.26,0.63,3
41403,316,185,201,140,195,-4.82,-9.22,0.59,3
41503,317,185,200,141,204,-5.06,-9.3,0.75,3
41603,321,185,201,141,176,-4.86,-9.18,0.63,3
41703,320,184,201,142,178,-4.63,-9.26,0.9,3
41803,319,185,201,142,177,-4.98,-9.3,0.59,3
41903,320,184,200,142,176,-4.86,-9.22,0.78,3
42003,318,186,201,141,177,-5.06,-9.14,0.78,3
42103,318,185,201,141,178,-4.75,-9.02,0.82,3
42203,317,186,200,142,177,-4.86,-9.3,0.86,3
42303,318,186,201,141,177,-4.82,-9.3,0.9,3
42403,318,186,201,141,176,-4.94,-9.14,0.75,3
42503,318,185,200,141,177,-4.86,-9.14,0.71,3
42603,319,187,200,143,176,-4.9,-9.26,0.9,3
42703,318,186,201,142,177,-4.75,-9.26,0.67,3
42803,299,186,201,142,196,-4.82,-9.06,0.94,3
42903,251,186,201,142,182,-5.18,-9.53,1.18,0
43003,222,185,201,142,178,-5.53,-9.22,1.45,0
43103,219,185,202,141,181,-4.98,-9.18,1.69,0
43203,217,185,201,142,211,-5.02,-9.1,1.73,0
43303,217,185,202,141,252,-5.02,-9.02,1.61,0
43403,216,186,201,142,207,-5.02,-9.06,1.73,0
43503,218,185,201,142,210,-5.02,-9.1,1.77,0
43603,217,184,202,141,195,-5.02,-9.1,1.96,0
43703,218,185,201,141,213,-5.14,-9.14,1.77,0
43803,217,186,201,142,207,-5.18,-9.02,1.69,0
43904,218,185,201,142,188,-4.86,-9.14,2,0
44003,218,185,200,142,183,-5.06,-9.14,2.08,0
44103,220,185,201,141,189,-5.22,-9.14,1.61,0
44204,244,185,201,142,196,-4.98,-8.98,1.49,0
44303,240,184,201,141,180,-4.86,-8.98,1.22,0
44403,250,185,201,142,238,-5.3,-9.1,1.45,0
44603,272,186,201,142,177,-5.06,-9.1,1.02,0
44703,287,185,200,142,202,-5.33,-9.06,0.82,3
44803,309,185,201,142,198,-5.26,-8.94,0.47,3
44903,329,185,201,141,213,-5.37,-8.94,0.71,3
45003,338,185,201,141,192,-5.41,-8.87,0.75,3
45103,339,186,201,142,199,-5.18,-8.87,0.94,3
45203,337,186,200,141,183,-5.18,-8.9,0.75,3
45303,335,185,201,142,180,-5.41,-9.02,0.63,3
45403,334,184,201,142,182,-5.1,-8.9,0.75,3
45503,332,187,202,143,182,-5.45,-8.87,0.75,3
45603,332,186,200,142,182,-5.1,-8.98,0.67,3
45703,329,186,202,141,181,-5.33,-8.83,0.71,3
45803,328,186,200,143,182,-5.22,-8.9,0.63,3
45903,328,186,201,142,188,-5.18,-8.9,0.78,3
46003,325,185,201,142,177,-5.22,-8.83,0.9,3
46103,309,186,201,142,178,-5.22,-8.87,0.51,3
46203,257,186,201,142,183,-5.53,-9.1,1.02,0
46303,226,185,202,142,178,-5.77,-8.9,1.02,0
46403,219,186,201,142,177,-4.94,-9.1,1.53,0
46503,216,184,201,140,179,-5.33,-8.71,1.61,0
46603,216,185,202,142,180,-5.45,-8.87,1.65,0
46703,215,185,201,142,181,-5.37,-8.83,1.61,0
46803,213,186,202,142,179,-5.18,-8.79,1.61,0
46903,213,185,201,142,178,-5.61,-8.71,1.57,0
47003,213,185,203,142,179,-5.33,-8.83,1.57,0
47104,213,186,201,142,179,-5.45,-8.79,1.61,0
47203,213,185,201,142,179,-5.41,-8.75,1.73,0
47303,214,186,201,142,180,-5.22,-8.79,1.65,0
47404,214,185,201,142,180,-5.41,-8.83,1.49,0
47503,237,184,202,142,178,-5.14,-9.14,1.53,0
47603,255,185,202,142,179,-5.33,-8.67,1.33,0
47803,278,186,201,142,183,-5.69,-8.87,0.78,3
47903,290,186,201,142,183,-5.37,-8.79,0.55,3
48003,300,187,200,142,180,-5.45,-8.83,0.47,3
48103,321,186,202,142,179,-5.77,-8.83,0.47,3
48203,328,186,202,141,183,-5.49,-8.75,0.51,3
48303,330,186,202,142,185,-5.41,-8.63,0.71,3
